comment_id,user_name,text_raw,source,like_counts,created_at
25,小流大河,你回忆过去有富豪追你，别把自己说的很伟大，为了爱情嫁给你老公。内心来讲，可能你认为李更好拿捏，更好掌控。其他的，你没有把握。所以，你真的是爱你老公吗？你把一切都寄希望于别人对你的付出，而不是明天我要怎样，我要活出新的自我。说实话，没人欠你的，纵观你身边，你也不是特别出众在哪里。,江苏,378,24-10-25 19:47
26,秋秋秋的日常,第一次觉得在一个女生身上毫无优点,四川,384,24-10-31 14:21
27,我就是许多多呀,看到大家都在说你，你会反思吗？你会不会又会回家pua李行亮，说这都怪他。姐姐，这怪你自己，和李行亮没有关系，即便你的对象不是李行亮，是别人网友们也一定会喷你。整天说别人的问题，怎么不看看自己呢？就你问题最大，我觉得李行亮真的太好了，你可别欺负人家了。,江苏,334,24-10-26 23:59
28,追风筝的小辣鸡,懒得分析了，就说一点，如果有人三番五次退我给她买的礼物，我是会心寒到再也不想和这个人交流的,新加坡,285,24-10-25 04:05
29,利莫裡亞小魚,你自己自告奋勇说要当导游，然后说在家要管钱怎么出来了还要管钱，这就是抱怨，又要当又要立，做了还要说，就是变相把自己的付出放大给人压力，真让人窒息，我连同事都和你当不了,湖南,313,24-10-25 21:21
30,Chrome陳,人家黄圣依都没有自诩20多岁很多人追 你是怎么做到这么自信的,新西兰,336,24-10-27 14:02
31,Esca9e-,你太窒息了，快和李行亮离婚吧，他一定能找到更好的，但是你一定找不到。,北京,347,24-10-25 18:48
32,HellHy_,我还是想问问你一个月两三千的工资怎么个质的飞跃法？,浙江,224,24-10-31 21:36
33,从来不喝冰美式0o0,公司90%股权都在你手里 李行亮说白了就是个打工人 你才是老板 到底谁是弱者,河北,235,24-10-26 19:13
34,种一颗糖葫芦树哦,你真的别欺负李行亮了，他的所有他的一切都在你那里，你还不满足？还想让他净身出户，你是真的狠，人家哪里对不起你啊你是真的不知道别的富人家庭是什么样子的？哪位婆婆会让你这样欺负人家的儿子啊，真的你别作了。,黑龙江,199,24-10-26 22:16
35,飞云冰点,大姐 你邋里邋遢叼着烟和男爹聊天的样子真的好像那些个村口厂妹🙏🏻,江苏,196,24-10-29 16:01
36,何小喵是你呀,第一次隔着屏幕讨厌一个人，你怎么做到全网观众都讨厌你的，三无人员没工作没能力没样貌,浙江,194,24-10-31 17:17
37,海盗与郎姆酒,离婚了她就估计要把房子车子钱全部拿走，毕竟持股百分之90，只能说李行亮请个律师吧，说离婚钱和孩子全部给她，这不就是吃绝户 ，亮子太惨了吧,湖北,178,24-10-26 16:14
38,蔷蔷可,这十八天和黄圣依阔太在一起 她会不会更不平衡？,日本,192,24-10-26 23:33
39,述怀客,这么多人找到你多年不更新的微博给你留言，就是想让你好好反思一下。你老公是个道德感高责任心强的人，他一直小心翼翼地看你的眼色，而你的言行完全不顾及他的感受。不要染指他的事业了，你们全家只有这一棵摇钱树，把工作交给专业人员处理，他会发展得更好，你们一家才会有更好的生活。,河南,140,24-10-27 08:15
40,大瑶很lovely,你刷新了我对人性恶的认知,北京,137,24-10-29 11:57
41,Sixasss,看完节目 一整个无语 气的胃难受,甘肃,153,24-昨天 22:14
42,述怀客,感觉你俩无法进行更高阶的精神方面的交流，他的世界你不懂，或者说以你的修养无法进入他的精神世界。他985理工男，说话做事条理分明逻辑清晰，还兼有音乐才华，感情细腻内心敏感，他的精神世界肯定很丰富。而你相对而言有些像空心人，内心被💰占满，只想做阔太太，还心口不一，你俩是两个世界的人,河南,157,24-10-27 08:38
43,7R1t,姐们 你凭什么觉得没了李行亮你的生活能有个火箭似的飞跃？,广东,157,24-10-25 23:38
44,Leannnia,你好窒息啊，你俩关系中的问题全部在于你，赶紧去看心理医生，或者去找个班上啊，有点良心和自省的话都不要再祸害别人了,美国,131,24-10-25 21:02
45,好人华强,说实话，这些年李行亮真的亏欠麦琳很多，这么多年都没给过她一个大嘴巴子，麦琳实在太委屈了。,浙江,131,24-昨天 21:05
46,kitweed,你适合一个人过，因为太讨厌了，受不了受不了,福建,125,24-10-24 19:10
47,势可摘星辰,真的，你是我看过所有的综艺里，最最最讨厌的人，老公没选你，你不自己反思，还要闹情绪，让老公安慰你，不安慰你就是他的错！赶紧离婚吧，去找你的富二代去！,福建,76,24-11-21 19:43
48,Carmen七夜201802,吃绝户的女人！赶紧放过李行亮！,陕西,108,24-10-27 11:36
49,喜欢雨的兔子,李行亮洗个脸你都能碎碎念半天，姐妹你很累很累很累啊！,贵州,85,24-10-26 12:47
50,颂文老师家的小白,我说实话你是家庭主妇，而家里所有钱李行亮挣，把你的控制欲收收，你没资格！想想是否真的爱他，我严重怀疑你当初结婚并不是发自内心的爱他，如果不爱他，请别伤害！没有李行亮，你是谁我们都不知道,陕西,76,24-10-26 11:50
51,RBRICK黑凤梨去冰三分糖,特意来搜你的微博，看到大部分人三观还是正的，心疼李行亮，没有父母了还要被“挚友”欺负，太窒息了，放过他吧好吗,辽宁,108,24-10-25 23:14
52,二哈哈___,真的快要气炸啦。出去工作，生活费用挣个2 3k生活质量就能飞越是吗？请你记住在节目上说的话，离婚千万别花李行亮的钱，孩子的费用让人家管就行啦，早点让你的生活质量飞升,河北,90,24-10-31 23:16
53,触底即燃,pua高手,辽宁,69,24-10-26 15:47
54,种一颗糖葫芦树哦,你没发现其实你很没有深度吗，你跟其他嘉宾都不在一个层次上……跟你讲话你都听不懂还有你的笑声真不雅。。有内耗的时间多看看书提升提升自己吧，别天天跟朋友攀比,黑龙江,70,24-11-1 05:56
55,奕夫山房何总,一个柜姐，一个中专妹，面对985音乐才子，不说李行亮风生水起也算年少有为，她是高攀，对她太好了,上海,71,24-10-28 19:13
56,一只傻啊盼,把钱还给李行亮 人家挣的钱连知情权都没有,安徽,96,24-10-26 21:39
57,李梦hyk,给人照顾得面黄肌瘦的 自己节省的圆圆胖胖的,江苏,67,24-10-28 12:24
58,啵啵叫姐姐85,你上节目是为了让大众站你讨伐李行亮吗？你没想到观众是有眼睛的，分辨得出什么样的是正常人，什么样的是吸血鬼，你还当其他人面，当你老公面说要不是他你嫁给富二代了，侮辱他也侮辱你，当初为什么不嫁，是因为富二代没瞎吗,广东,65,24-10-28 16:21
59,任意瓜,狗屎一样的坏女人,山东,80,24-9小时前
60,古影东风,找到你的微博，我真的想骂人，你的脑子里 全是情绪吗？你要情绪，你又关注过，李行亮的情绪吗，平什么就要别人关注你的情绪。你以为，你是谁啊。孩子跟你要完蛋，你放过李行亮吧！自私的是你。我这真的很生气。认真看下 再见爱人演播室怎么评价你吧！都在说你自私了。你有什么资格这样对李行亮。,上海,82,24-昨天 22:02
61,T纸飞机不会飞,感觉你内心空空的，脑子也空空的，建议你没事儿多看看书，还有，过劳肥，可以减的，别一天天的找理由,四川,60,24-10-29 21:37
62,張JiangY_,洪金宝你真的很麻烦,北京,70,24-昨天 20:47
63,哇哦ling,一开始就说自己全职太太。家里有父母、有保姆，你全职啥了？不就是一个没工作待在家里的人吗？到底懂不懂什么是全职太太啊我的天,上海,71,24-10-27 19:25
64,没时间一直喝,看了最新一期，感觉你之前都在立人设。自己说自己是家庭主妇，什么都能管好，结果旅行手册丢了，导游职责没有做好，行李箱不会收拾，自热锅不会用。在加更里面也是随意在沙发上乱丢东西，用完的纸巾，吃完的饭什么的随地乱扔，完全不是你说的洁癖。,江西,70,24-10-31 13:33
65,张曦云,一般人真受不了你这种控制欲，太恐怖了！要的最多的是你,新加坡,88,24-10-24 14:20
66,每天都要努力的小静,你在节目里问你是不是真的很啰嗦很唠叨，我来告诉你，是！才短短这么一点节目的片段我都觉得你很聒噪话很多了,山东,76,24-10-26 14:50
67,_汉堡酱,姐 放过李行亮吧！你肯定值得更好的比如深圳有好几套房的那种，之前辣妹形象豪门看不上，现在白白胖胖可可爱爱装一装估计还行,四川,57,24-10-27 20:49
68,孤身的_鲸,她欺负李行亮没有爸爸妈妈了,湖南,63,24-10-31 22:58
69,奇迹rrrrrrr,不要随意点赞吧…你还是经纪人，注意一点不好吗,浙江,52,24-10-25 08:03
70,楼雯雯,你是怎么做到，360度无死角全是缺点的？正常人有缺点也有优点，我们说一个人如果很好，那就是她优点大于缺点，如果说一个人不够好，说明她缺点大于优点。但你如果不是演，你居然能做到全方位让人讨厌，你蛮厉害的你知道吗？,浙江,85,24-9小时前
71,storythief__,之前都忍住不喷你 今天实在忍不住了 自己当导游的时候不许别人花钱 别人当导游了自己要买这个买那个 如果你当导游碰到你自己会是什么心情 还一口一个我可以拥有这个奶皮子吗 你知不知道你活成了自己最讨厌的样子,江苏,50,24-11-8 22:22
72,夜越黑梦难违zhu,李行亮真的很爱她啊,安徽,47,24-10-27 21:41
73,里源顾,你个撒谎精,湖北,41,24-5小时前
74,小米秧要上岸,到底是谁自私啊？怎么会有人这么恶心啊，别人哄你可不就因为你最能作吗？不然又搞得人仰马翻的。真正自私的人是你。你从来都没有走过他的内心，也没有好好对过他，反而要求他为你做了那么多，而且你之前那个情况你配得上他吗？,四川,67,24-7小时前
75,风一样的女子200812,不是，大姐，就你，有钱人真看不上你，放过亮哥吧,广东,69,24-10-27 23:56
76,来给生活比个耶101,你才是最自私的，很自私的！！！！！！,广西,54,24-11小时前
77,芒果汁儿dw,无才无貌无德无情绪价值，欲壑难填，请问自己一无是处，咋有脸要这要那，还一心梦想当贵夫人，照照镜子吧，你这辈子最大的运势就是遇到了李行亮这个大血包，全家来吸血呀！,浙江,58,24-10-29 07:25
78,一念甘心,让观察室嘉宾憋疯 全国观众愤怒和窒息的女主 出来走两步,江苏,56,24-昨天 21:13
79,Crystals_Yo,别耽误李行亮 妈的 离婚你敢让他浸身出户 那你也是后面五藏深之地,安徽,79,24-10-25 14:10
80,庄迷_蝶,这种素质的人 真折磨人,浙江,46,24-11-21 19:54
81,龙娴静mango,你感觉跟大家的认知都不在一个层次，中专毕业吗？别折腾人家了,广东,56,24-10-31 20:05
82,hhhhhh扑哧,姐，你放过李行亮，去过你那个两三千有质的飞跃的生活吧,广东,60,24-10-31 18:02
83,奇迹rrrrrrr,为什么要说自己是放弃做阔太太和李在一起的？难道不是自己追求的爱情吗，一个感情能走到最后有多不容易，相信你不会不知道，换个有钱人你能保证走到最后，事事顺心，钱都给你吗，你的话太伤人了。李在事业上很优秀了，你真的少掺合男人事业，不要再参与他的事业了！有几个歌迷喜欢嫂子天天骚操作的？,浙江,78,24-10-25 12:40
84,咿丫一丫呦,张泉灵老师说你的问题的时候说的多好，你能不别呲个大牙在那笑，笑的瘆人,江苏,49,24-11-1 08:28
85,小渔3689,我是来骂你的,北京,46,24-2小时前
86,金色灿灿i,姐你绕过我们，绕过李行亮吧，观众的乳腺也是乳腺啊，你别太离谱了我说😅😅😅😅无理取闹还有理了😅😅真服了，超绝敏感肌炸药桶啊，没看出来其他嘉宾都不想哄了吗。。。。。。,北京,47,24-7小时前
87,这里是小郭郭本郭,你还说你可以去工作，你有手有脚，是的，别人无法反驳你，毕竟是没发生的未知的事情，你真的挺会！薛定谔的工作嘛！只要我不去做，永远都可以说我可以去工作并且把自己的生活质量坐火箭一样提升。这里面还有个更可笑的，你说两三千就可以生活，你也知道，可能以你的能力也就能找到两三千的工作！,浙江,48,24-10-31 15:17
88,太瘦的猪,我完全理解你，李行亮确实亏欠你许多，在一起这么久，李行亮连个耳光都舍不得给你，太寒心了,福建,79,24-11-21 16:44
89,HOPE的营地,看了最新的一期，以前努力为你找补，我现在太后悔了，我就是想来看看大家都是怎么骂你的，不然气不顺，看一个综艺从来没这样过,江苏,61,24-11-21 20:21
90,小樱花盛开吧,你是我见过听过想象过的最最带不出手的妻子🙏,江苏,53,24-11-21 13:39
91,Mr莒嫽,昨天还很同情你呢，觉得你其实也是不容易的。今天熏鸡事件让我彻底理解了一句话，可怜之人必有可恨之处。可悲,北京,45,24-11-8 18:06
92,慢慢MM_m,你快去享受你2，3千的日子吧,广东,45,24-10-31 14:30
93,潴小雪也叫科小布,女生给的太压抑，吃不消，作为旁观者受不了麦麦…,浙江,45,24-10-25 09:36
94,Vicky-wvvv,第一次看到你和李行亮，我吓了一跳，没想到李行亮的老婆这么普通，甚至满脸横肉。我想你们一定很相爱，你们之间一定有故事。结果你如此一言难尽。你从德行、认知水平、情商、智商、心胸、气质、外表、工作、学历、才华、社会地位、性格、身材、身高方面，全部被李行亮吊打，找不到自己的价值是正常的。,江苏,41,24-11-16 23:27
95,量产小鹿饼,你真的又恐怖又令人讨厌，这跟你是男人女人没关系，只跟你本人有关系，李行亮不是没问题，但和你相比，他太正常了,山东,55,24-9小时前
96,崽呀崽了崽,从没在网上站过队，看完第六期，对你绝望了，想替所有人给你两巴子让你醒醒,山西,37,24-10小时前
97,气气的河豚甲,你的心趴上是什么啊？是爱马仕吗,北京,52,24-10-28 13:10
98,labubu的耳朵,你不好看就算了，关键是还邋遢。。。一点都看不出适当家庭主妇的,美国,28,24-11-1 17:05
99,Maviswxt,好多人真的挺可怕的。综艺而已是不是真假先待定，这样大规模的声讨真的不怕她人身出问题吗。,甘肃,17,24-11-17 21:06
100,Raingurl_Pierre,故意在镜头面前问如果离婚钱和孩子能不能归你吧？故意挖的坑呀，您是真的🐮🍺,江苏,34,24-10-27 15:21
101,长长长长长超长的名字,哎，啥也不说了，你去找个班上吧，或者觉得这男的不行，干脆点，离婚。但是我们不能既要又要，不能付出的时候就想着我的付出是为了让对方欠我。,云南,52,24-10-24 23:16
102,紫霞姐姐8,你真是让人窒息，好可怕一女的,安徽,64,24-11-21 18:26
103,Yuriko24,麦麦 你还记得你要去西藏做背包客么?～～记得要去哦 什么时候出发都不晚的加油麦麦,上海,28,24-11-16 15:23
104,我可能遇到了救星914,葛夕1⃣️在麦琳跟俩男的彻夜畅谈起不来床时，帮她担起导游的责任，帮她采购物品。2⃣️察觉到麦琳情绪异常，主动关心和安慰，还替麦琳去跟李行亮说明情况。换来的是1⃣️麦琳就是不告诉你支付的密码，还嘲笑你导游连密码都不知道。2⃣️在经费紧张的情况下，非要葛夕给她买昂贵的烧鸡和奶皮子。,浙江,41,24-11-8 18:56
105,Cooucou,你这真的是在吃绝户啊 欺负亮亮没有双亲了 居然还问亮亮 离婚了孩子和钱都给你 可算知道你在打什么算盘了 跟你这种人呆一秒钟都觉得窒息 你怎么敢的 第一次这么讨厌一个女的……,安徽,47,24-11-1 10:04
106,-lessismor,真的救命 太窒息了。不是他不关心你，而是不管他怎么做你都觉得他不关心。想要什么直接说不好吗，无限流式吵架一点意义都没有，你说你奉献了全部可是你甚至没有打算去理解他的情绪,浙江,46,24-10-25 02:36
107,一只不够理智的魂,你要求李行亮无条件爱你，那你有没有想过你有什么地方值得他爱的呢？是爱你会叭叭，爱你能作，爱你无理取闹，爱你攀比，还是爱你断章取义，爱你无病呻吟？姐姐，重视是自己给的，你要做到你自己心目中的样子，不是索取的，要来的重视你能满足自己吗？说起来你也并不爱她，你是个自私的人,辽宁,30,24-5小时前
108,晴島頌春_,祝我前男友也找个你这样的结婚，锁死,河南,43,24-7小时前
109,芸爱下雨,快离，快离，快离，顶不住你了，放他自由,广东,46,24-11-21 17:53
110,storythief__,大姐你想离婚就离 甩脸子影响其他四个人心情干嘛,江苏,49,24-11-21 15:06
111,菁了个菁菁,图片评论,江苏,59,24-11-1 11:44
112,锦藝绣服装设计工作室,第一次对一个女生敌意这么大,福建,43,24-10-28 12:56
113,有颗星降落在我眼睛里,李行亮很好了，不要欺负老实人,四川,38,24-10-26 13:03
114,哈士奇宝宝哈哈哈,为什么一直欺负李行亮啊？他那么瘦又没有父母多可怜啊，你为什么不能对他好一点啊？天天欺负他，折磨他。,广东,33,24-3小时前
115,姐姐是白菜,你太吓人了离谱至极,湖南,38,24-11-21 16:51
116,发财碎饼饼,人怎么能做到一个优点都没有,江苏,31,24-11-11 10:04
117,sunflower_大大大美丽,离开你，李行亮的人生才会是质的飞跃！,河南,36,24-11-1 23:20
118,下次别再遗憾l,别人安慰你是因为你真的就是对的吗，那是因为别人怕你哭，真觉得你就一定是对的吗,四川,33,24-4小时前
119,绿鲤鱼LL,这哪叫网暴，完全是现世报吧。。。,四川,41,24-11-9 11:56
120,肖妮ChaneyShaw,还吃青团只吃咸蛋黄肉松口味的 你埃及吧吃不吃,广东,44,24-11-1 12:33
121,古里梧岛August,你现在离了李行亮，别说富豪了，连普通人都看不上你，要样子没样子，要身材没身材，要学识没学识，要内涵没内涵，要良心没良心，一无是处，真不知道你怎么活到现在的,广东,46,24-11-1 06:34
122,短手短腿喵喵,第一次看综艺看得那么火大，听你说话都觉得烦，能不能不要pua人了，你这样子哪个有钱人看得上，搞笑呢吧,重庆,32,24-10-28 19:44
123,unlovablebitch,加油麦麦出去走走吧,广东,23,24-11-16 15:27
124,甜甜甜甜苗儿,感觉你有点茶，只是你很谨慎而已，而且你有点坏，哪有人半夜约另外两个老公夜谈的，有什么好谈的，你玩的🍵艺明白人都不想点破,江苏,32,24-11-1 14:26
125,小涂涂涂古筝,麦！我很能理解你！因为我也是一个家庭主妇！我们有同样的问题！你是舍不得花钱，觉得老公挣钱不容易，要养着一家老小，所以自己能省则省。老公为你花钱，花心思！你很开心，你也很喜欢，但是随之而来的就是，一想着花了这么多钱，你认为没必要，所以会生气！上个班吧，自己挣的钱，就不会舍不得花了,四川,12,24-10-24 23:40
126,一棵树上的荷包蛋,你太可怕了，放过李行亮吧他已经很可怜了,天津,34,24-10-28 00:53
127,ioio雅,你知道的我很少共情男人李行亮除外,甘肃,36,24-10-27 20:42
128,中二少女嘞,离婚吧，求你了，反正你有很多人追,浙江,41,24-10-27 12:11
129,不是漂亮废物,看评论区不知道麦琳是杀人了还是放火了，希望麦琳你不要被舆论影响太多，你有你自己的优点，加油加油,上海,15,24-11-20 19:16
130,Angel_俺昼,你可以当众人面说如果你不选择李行亮你的生活有质的飞跃，可以过富太太的生活这种话，你不考虑你老公的想法吗？而他很认真的表达了电脑和手机两件事，你就挂脸，这不是双标吗？,黑龙江,26,24-10-28 07:22
131,-缓缓呢,你在节目里说的好像都是你挣的钱一样，没挣钱就多干点家务不对吗，你难道班也不想上，家务活也不干啊,广东,29,24-10-27 14:29
132,小毛毛和小西西,麦麦多关注自己，开心一点,湖南,13,24-10-20 21:30
133,KIDA_WANG,看着大家都在骂，我就放心了,重庆,39,24-11小时前
134,__Kulomiyee_,姐姐，单纯从节目里表现的来看，我觉得你真的需要好好反思一下自己的问题，李行亮也是个人，在是你老公之前，他首先是自己，你要允许他有自己的情绪有自己的需求，而不是一个只会迎合你的“代号”，我始终认为婚姻是需要两个人共同呵护经营的，你多心疼他一点他多心疼你一点，而不是只会一味索取,安徽,27,24-20小时前
135,KyoEi_Janlin,麦琳罪不至此，，你们骂人那么难听好意思吗，，,上海,21,24-11-21 00:02
136,赞美月球,图片评论,云南,27,24-11-1 22:00
137,放-手-心已空,真的好无语啊，你老公送你东西，你又挑剔这挑剔，那他肯定不喜欢送了，并且钱也在你那里，他拿什么送你 难道去贷款吗？,云南,22,24-11-1 19:54
138,茉莉莉呀-,你特别像一个没什么文化天天又吹自己拿文学奖的人，逻辑不通不说，别人和你讲多了也是头昏脑胀，换我早就放弃和你沟通了,上海,42,24-10-31 16:14
139,梦里花落知多少YE,家里有保姆，开着大G，一线城市两套房，女方父母同住，公司百分之90的股份拿着，男方赚的钱直接转她卡，连歌的版权也都给她的，男方父母没了，跟个上门女婿一样，赚着钱还不敢离婚，离婚了怕没家了吧可能，也怕一无所有了，脾气是真好,浙江,38,24-10-27 00:11
140,颂文老师家的小白,作为女的我都想骂你，李行亮给你搞浪漫无论他咋样做你都觉得不满足，是咋了，后悔没嫁给富豪？你没成为富太太？你现在大可以离婚去试试嫁给富豪，看谁愿意娶一个家庭主妇而且还有孩子的女人？,陕西,31,24-10-26 11:48
141,我嗨你老豆呀,我tm真想一拳打飞你,海南,41,24-14小时前
142,法麼楊,您真的恐怖，放过他吧,天津,38,24-11-21 15:42
143,姜浩1130,你真的是坏在根上，你这个人就不行，所以做出的事情都那么引群愤,上海,33,24-11-16 23:44
144,BluesenSolsikker,麦麦付出这么多成就了老公的事业和家庭，却忽视了自己，老公以“理工直男”的名头麦麦情感漠视，麦麦作为家庭主妇的崩溃连很多女人都无法共情，上断章取义的节目还要遭受网暴。这就是“贤妻扶我凌云志”的女性视角的结果。,云南,13,24-11-16 05:47
145,白鹭翩然落下,麦麦，不要在意那些负面评论，有很多人支持你的，你可以多关注那些支持你的博主，少看这些负面评论（感觉很多是节目组和某些人雇的水军）。,广东,10,24-11-15 00:16
146,张张的小马匹,怎么有脸说出离婚钱和孩子都归你，你应该正视你自己太自信了，你现在这个样貌性格还有工作能力你能干点啥，怎么那么自信呢不理解，真让亮子跟你离婚看你怕不怕，但是别想得到所有钱，全国人民都不同意,辽宁,28,24-10-28 16:53
147,潇洒的波辣,“虽然钱全在我这儿，但是也需要惊喜” 你要不要看看你说了什么。来来来 我来给你惊喜,湖北,29,24-10-28 01:26
148,呀李小牙,我真的从来没评价抨击过任何人，但是你真的让我忍无可忍了，看了第六期，你的情绪影响了所有人，有影响了大家的情绪，这么一个负磁场的人能不能不要出来，自己安静在家不要影响其他人。现在已经不是你和李行亮感情问题了，单纯的觉得你没有素质。有空多提升提升认知，少生气多提高一下素养吧,吉林,33,24-11-21 12:21
149,寂寥之境012,这评论区不知道的以为此博主才是最近一连串命案的真凶啊,陕西,20,24-11-21 03:22
150,Twilight_diary,谁能去翻翻她以前的微博，明明以前是一个很有生命力的人，现在李行亮想要麦琳了解他的精神世界，那麦琳现在变成这样，她以前的精神世界又是谁毁的,江西,15,24-11-16 15:24
151,谁来教教我取名啊,希望你能找回从前鲜活的自己。,天津,12,24-11-16 08:53
152,颂文老师家的小白,你有啥资格强势，没说错的话你家现在挣钱都是李行亮，你凭啥掌握经济大权给他一分零花钱不给？你算老几？你自己愿意付出，还得要求李行亮给你回报，你还PUA他，说我当初要选择富豪嫁我就是富太太有好几套房，你现在告诉我你有啥优质条件富豪选择你嫁？知道霍启刚吧，家里多有钱？选择了郭晶晶，,陕西,30,24-10-26 11:39
153,碎碎念的小猫妖,麦麦， 想给你点鼓励。我完全能理解你。多想和你说多爱自己一点，但是你的爱已经完全倾注在对方及家庭身上了，拿什么来爱自己。 或许最终出路就是要记得最好的爱是要让爱人感受到幸福。所以，为了让亮子，轻松一些，对自己好一点。,澳大利亚,8,24-10-24 21:34
154,哈士奇宝宝哈哈哈,一个男人把所有的钱给你就是最大的爱呀,广东,18,24-3小时前
155,happymaybeing_,你就逮着那些真心对你好的人欺负吧,山东,26,24-20小时前
156,爱吃糖醋的小里脊,如果我买特意跑到另一个城市给爱人买吃的，回来他不感动还叭叭，我立马会把吃的糊他脸上！真的，姐，你以后别上节目了，改的了你改，改不了在家膈应家里人，别膈应观众了！还有就是请宽容对待孩子，别再控制他们了，当你孩子不容易！,广东,27,24-11-1 13:37
157,Tomorrow杨光明媚的一天,不给人家钱 又想要人家给你惊喜 朴实无华的惊喜你看得上吗？？既要又要的 凭什么啊你,贵州,30,24-10-27 11:45
